order_id,customer_id,order_date,delivery_date,total_amount,discount_applied,tax_amount,shipping_cost,order_status,payment_method,notes
54711,6722,2023-10-31,2023-11-05,8670.02,13.79,9.8,18.38,Shipped,Credit Card,Middle without year recognize.
54712,4776,2024-09-28,2024-09-30,8169.29,7.77,14.43,11.95,Shipped,Credit Card,Head box summer free before health happen.
54713,1272,2023-01-19,2023-01-21,6297.84,3.76,13.69,12.47,Shipped,PayPal,Feeling force certain lead strong candidate do.
54714,9103,2024-04-03,2024-04-09,3417.72,8.38,5.63,12.08,Cancelled,Cash,Effort skin field sometimes.
54715,9330,2024-03-16,2024-03-20,3662.87,27.14,24.9,9.35,Cancelled,PayPal,Better measure wife final protect cell ball yeah.
54716,4220,2023-04-24,2023-04-30,5277.37,22.82,9.42,15.17,Returned,Debit Card,Development even evening north hair stock.
54717,9227,2023-04-06,2023-04-15,3775.01,21.33,5.6,8.8,Returned,Cash,Bit successful bring.
54718,7857,2023-07-12,2023-07-21,5137.5,2.47,13.15,6.36,Returned,Cash,Threat born go environmental.
54719,1181,2023-01-25,2023-01-31,49.16,15.63,20.67,8.01,Returned,PayPal,Everybody part our part attention never see.
54720,1323,2022-01-31,2022-02-05,8526.73,1.4,19.17,11.9,Delivered,Cash,Few themselves know leg.
54721,8230,2022-07-29,2022-08-07,6227.45,11.65,15.43,9.05,Delivered,Debit Card,Today coach cup woman board.
54722,1151,2022-07-29,2022-08-05,2899.8900000000003,5.09,11.29,9.49,Shipped,PayPal,Tax suddenly safe suggest image you find wife.
54723,3454,2024-01-17,2024-01-21,3160.4399999999996,24.21,15.12,16.52,Returned,Debit Card,Risk poor happy affect.
54724,3757,2024-05-12,2024-05-22,5138.45,4.78,23.21,18.92,Delivered,Debit Card,Month become kitchen old always out.
54725,4436,2022-09-27,2022-10-06,17025.51,25.6,12.79,15.87,Shipped,Credit Card,Account source beyond.
54726,8274,2024-11-03,2024-11-06,1937.92,28.25,6.35,8.88,Cancelled,Credit Card,Cut whom order energy total message.
54727,5236,2023-03-15,2023-03-23,1801.56,24.94,6.12,12.48,Cancelled,PayPal,Soldier when alone real fire so nearly.
54728,4143,2024-04-11,2024-04-14,5958.92,4.71,21.85,19.25,Cancelled,Credit Card,Just education realize drive.
54729,9947,2024-10-23,2024-10-27,5943.110000000001,22.31,14.56,12.78,Delivered,Cash,In center if by whose not.
54730,2142,2024-03-27,2024-04-01,5022.7300000000005,5.93,12.7,16.01,Pending,Credit Card,Store manage just mouth.
54731,9643,2022-12-09,2022-12-16,9946.86,13.04,15.86,17.37,Cancelled,PayPal,Executive where agree if cost soldier.
54732,92,2023-02-02,2023-02-07,0.0,17.23,10.66,12.88,Delivered,PayPal,Dream itself control customer machine.
54733,6796,2024-08-26,2024-09-01,5554.28,21.48,13.46,17.47,Delivered,PayPal,Discussion yard force maintain.
54734,4595,2023-07-10,2023-07-19,12564.5,29.3,13.19,12.98,Shipped,Cash,Activity country compare program hundred.
54735,4047,2024-12-01,2024-12-10,3526.6400000000003,12.07,23.99,15.33,Delivered,Cash,Fund mouth herself education interesting.
54736,2640,2023-08-24,2023-08-31,9264.53,18.07,14.81,7.15,Shipped,Credit Card,Position finally per challenge their.
54737,5646,2023-06-26,2023-06-29,6413.82,27.44,18.3,12.14,Shipped,Cash,Safe exactly who policy size woman ball.
54738,8813,2023-04-06,2023-04-12,0.0,23.77,19.14,12.0,Shipped,PayPal,Employee current chair.
54739,2227,2024-02-25,2024-03-01,2589.16,16.04,14.04,13.83,Returned,Credit Card,First body team live Democrat.
54740,7370,2023-09-26,2023-10-06,1581.8600000000001,18.22,23.75,15.2,Pending,Cash,Fast woman data approach.
54741,7093,2022-08-03,2022-08-09,3951.79,26.07,21.23,5.8,Delivered,Credit Card,Majority special center majority week.
54742,9562,2023-05-15,2023-05-25,0.0,11.98,5.39,7.96,Pending,PayPal,Field member size trade about meet.
54743,7494,2022-12-23,2022-12-28,1900.64,2.97,21.92,18.27,Returned,Cash,Others under agree forget level various.
54744,3003,2024-11-19,2024-11-21,0.0,26.42,18.23,11.07,Pending,Cash,Town perhaps here enjoy as short tree perform.
54745,3129,2023-06-17,2023-06-23,5879.46,9.9,17.04,12.2,Returned,PayPal,Option become sort approach.
54746,3946,2023-12-04,2023-12-14,6012.41,14.13,23.44,19.34,Pending,Cash,East skill already nature term wife loss.
54747,126,2022-02-04,2022-02-06,3996.9700000000003,10.04,19.3,6.54,Returned,PayPal,Pattern bank ago establish simple national bad few.
54748,4302,2023-09-04,2023-09-06,7573.41,6.01,10.81,11.29,Cancelled,PayPal,Media necessary road happy nature per.
54749,2492,2023-11-27,2023-12-06,6358.24,3.48,15.5,18.46,Cancelled,Credit Card,Work particular personal figure firm information.
54750,1848,2023-05-28,2023-06-07,127.32,25.6,19.71,14.52,Pending,PayPal,Five goal care force let.
54751,7092,2022-10-07,2022-10-09,3185.67,23.86,24.25,8.85,Shipped,Credit Card,Crime government ago owner police company.
54752,508,2023-04-13,2023-04-20,8132.78,12.43,16.67,5.71,Shipped,PayPal,Adult word experience throughout.
54753,5715,2023-04-03,2023-04-05,1593.3,6.42,23.14,18.84,Delivered,Debit Card,Color politics cell.
54754,1867,2023-01-16,2023-01-23,6651.5,10.44,23.41,11.88,Cancelled,Debit Card,Shoulder director run owner song road cut may.
54755,8100,2022-03-01,2022-03-11,7486.629999999999,14.93,24.17,17.16,Delivered,PayPal,Among north quickly someone however check.
54756,3008,2024-06-06,2024-06-13,2273.65,13.49,14.17,7.67,Returned,PayPal,Office old think result.
54757,5935,2022-03-07,2022-03-15,132.93,13.35,20.77,11.04,Shipped,Debit Card,Impact free traditional voice century west.
54758,7887,2024-08-23,2024-08-26,6897.47,23.45,5.91,14.55,Returned,Debit Card,Seek push expert employee.
54759,9764,2024-06-30,2024-07-04,2495.73,18.28,12.24,13.87,Returned,PayPal,Power play mention international local report.
54760,2111,2024-01-19,2024-01-28,1833.6,6.42,5.55,10.32,Returned,Cash,Personal watch check I picture election drive.
54761,7510,2024-05-27,2024-06-01,537.3299999999999,19.75,23.78,11.79,Returned,Debit Card,Thus woman through school.
54762,7686,2024-04-08,2024-04-11,8452.95,6.69,13.75,19.15,Cancelled,PayPal,Several once risk good budget these beautiful.
54763,5758,2022-06-21,2022-06-24,8647.710000000001,11.91,22.9,10.5,Returned,Debit Card,Son unit project rock decision later mother.
54764,111,2024-12-24,2025-01-03,1547.44,13.38,20.11,5.41,Returned,Cash,Industry mind cut grow space.
54765,4177,2022-08-31,2022-09-06,9758.41,3.67,18.51,14.39,Returned,PayPal,Painting feel agency great drop give.
54766,4159,2024-06-23,2024-06-29,4380.41,12.03,15.57,13.25,Pending,Debit Card,Expect bad so piece administration.
54767,8967,2023-11-07,2023-11-13,2710.84,28.68,14.85,10.45,Cancelled,Debit Card,Campaign guy of however dark nature close.
54768,5077,2024-07-07,2024-07-09,3261.19,23.63,23.81,6.66,Cancelled,Debit Card,Hotel law turn.
54769,1380,2022-01-17,2022-01-20,290.81,10.41,8.41,10.79,Delivered,Debit Card,Million radio draw.
54770,6523,2024-11-18,2024-11-27,4655.7,13.99,5.54,16.48,Shipped,Credit Card,Wear while relate indeed enough.
54771,8638,2024-06-27,2024-07-01,7829.620000000001,19.95,17.77,18.61,Cancelled,Debit Card,Sister much beautiful office.
54772,4340,2022-06-25,2022-07-02,7869.24,28.72,15.09,12.3,Pending,Cash,Culture eat drug reflect each down toward.
54773,6801,2022-08-23,2022-09-02,8279.07,8.39,17.47,14.19,Returned,Debit Card,Weight message investment share.
54774,2231,2022-06-22,2022-06-26,3764.83,11.78,12.83,5.98,Delivered,Cash,Source light beyond certainly.
54775,4558,2023-04-22,2023-04-30,3801.7000000000003,2.88,6.54,15.34,Pending,Credit Card,Indeed red try arm administration adult already read.
54776,2659,2024-12-04,2024-12-12,490.59,9.09,5.15,12.6,Shipped,Cash,Them building throw improve indicate and popular.
54777,4557,2022-03-30,2022-04-09,1751.8700000000001,2.44,12.21,13.36,Returned,Debit Card,Fall certain newspaper note event.
54778,4675,2023-02-02,2023-02-06,5735.11,28.45,20.49,13.54,Shipped,Debit Card,Speak yeah girl hot student but always cold.
54779,4169,2023-06-22,2023-06-30,3819.38,26.09,22.94,13.6,Cancelled,Credit Card,Dog ask major moment data.
54780,6147,2023-11-21,2023-11-30,949.74,4.33,19.8,14.72,Pending,Credit Card,Receive remember politics ball music onto treatment.
54781,569,2023-05-10,2023-05-16,4589.889999999999,4.83,7.57,7.83,Returned,Cash,Give spend write every board.
54782,9303,2022-10-09,2022-10-17,9356.51,5.57,16.21,19.75,Cancelled,Credit Card,Worker expect economy federal result others.
54783,4954,2023-01-29,2023-02-05,5888.030000000001,4.14,15.01,11.65,Cancelled,PayPal,Always road reality bank realize.
54784,8983,2023-08-14,2023-08-21,10046.529999999999,17.2,13.31,11.36,Cancelled,Cash,How billion capital girl be store feeling.
54785,9153,2023-12-24,2024-01-02,6395.98,1.9,20.38,19.21,Returned,PayPal,Provide threat third reduce design statement.
54786,8605,2024-07-21,2024-07-30,6064.81,16.12,15.45,6.96,Returned,Debit Card,Top natural still environment knowledge respond order.
54787,8595,2024-09-16,2024-09-18,10866.13,10.22,16.92,10.86,Delivered,Debit Card,Management head meet somebody.
54788,6252,2022-10-25,2022-11-03,7142.370000000001,22.67,16.23,11.72,Returned,PayPal,Old where main spring wife program.
54789,5658,2022-03-13,2022-03-16,4961.41,16.56,9.21,10.42,Delivered,Debit Card,Herself value close relationship phone nice suddenly take.
54790,2582,2022-04-27,2022-04-29,8681.34,0.26,8.55,10.41,Returned,PayPal,Expect center training receive.
54791,1309,2022-04-12,2022-04-15,2377.68,9.96,9.52,11.15,Pending,Debit Card,While want level.
54792,683,2024-04-24,2024-04-29,4571.01,7.72,18.01,14.44,Delivered,Credit Card,Fear part how green process.
54793,866,2023-09-18,2023-09-28,557.42,20.95,19.01,19.28,Pending,Credit Card,Smile computer military both.
54794,6439,2023-12-21,2023-12-30,3448.84,25.69,19.46,19.28,Delivered,Cash,Congress century theory game want.
54795,1116,2023-08-06,2023-08-09,5251.12,2.92,23.89,14.67,Pending,Credit Card,Debate understand describe event.
54796,1418,2022-07-04,2022-07-11,2312.38,14.87,9.23,12.42,Pending,PayPal,Family smile theory common receive ask.
54797,3095,2024-10-30,2024-11-02,1500.92,11.76,13.5,17.55,Returned,Credit Card,Performance site late address key enough.
54798,2973,2024-09-30,2024-10-10,1700.38,19.65,17.2,14.21,Shipped,PayPal,Might compare member cultural second with action.
54799,4985,2024-12-16,2024-12-19,1522.74,11.09,20.13,15.71,Delivered,PayPal,Owner floor its land.
54800,7711,2023-11-28,2023-12-04,3206.65,28.71,6.09,16.14,Delivered,Credit Card,Least guess quality visit.
54801,2829,2022-10-02,2022-10-10,6244.03,1.33,5.1,15.56,Cancelled,Cash,Game nation decision movie many.
54802,3374,2023-06-11,2023-06-14,4800.04,17.88,10.29,6.91,Shipped,PayPal,Green drug start myself agree.
54803,1353,2024-04-03,2024-04-07,2457.16,4.43,24.99,15.07,Shipped,Credit Card,Perform world medical rate take.
54804,7509,2023-06-16,2023-06-20,4738.66,10.08,5.93,17.34,Delivered,PayPal,Worry cup person life worker wind.
54805,1077,2022-01-05,2022-01-07,266.46,4.43,8.11,12.63,Shipped,Debit Card,Large movie people school film.
54806,4356,2022-03-23,2022-04-01,2472.86,3.87,13.85,16.17,Cancelled,Cash,Personal customer body born.
54807,4762,2024-01-17,2024-01-23,2254.52,11.33,16.21,6.75,Cancelled,Cash,Morning never cultural agent discuss.
54808,3803,2022-02-23,2022-03-03,4233.87,12.12,21.29,15.15,Returned,Credit Card,Begin book sort piece kitchen.
54809,5397,2023-12-16,2023-12-21,9728.34,10.02,21.46,5.65,Returned,PayPal,President eat develop interesting manage country why.
54810,9089,2022-12-11,2022-12-19,7778.21,18.0,13.14,5.76,Returned,Credit Card,Room hold few.
54811,9737,2024-12-29,2025-01-02,10775.720000000001,3.52,12.5,8.39,Returned,Credit Card,Hit value employee book poor order throughout.
54812,8322,2022-07-18,2022-07-23,1809.12,11.7,8.64,16.77,Shipped,PayPal,Notice exactly land likely to scientist.
54813,3808,2023-06-28,2023-07-08,4460.13,1.48,14.26,5.01,Cancelled,PayPal,Kid necessary side federal.
54814,2402,2024-05-10,2024-05-19,15413.650000000001,24.93,14.9,13.46,Shipped,PayPal,Table few imagine so exist hundred second.
54815,8910,2023-11-01,2023-11-09,2126.9700000000003,7.25,18.01,14.2,Cancelled,Credit Card,He many can southern laugh notice control.
54816,5804,2024-06-24,2024-06-27,4022.75,16.46,10.81,6.6,Returned,Credit Card,Beautiful ready network citizen begin account myself.
54817,6083,2022-09-27,2022-10-03,1712.72,3.47,5.37,14.54,Cancelled,PayPal,Focus several enough space ahead current name.
54818,3184,2024-11-12,2024-11-16,3221.07,8.78,8.55,13.19,Shipped,Debit Card,Bill even especially we billion left table.
54819,8864,2023-10-29,2023-11-01,6035.450000000001,5.49,21.08,14.69,Delivered,Credit Card,Magazine throughout wait foreign.
54820,9193,2022-11-29,2022-12-06,2358.19,20.89,22.2,19.49,Pending,PayPal,Possible near seem could plant national address.
54821,722,2023-11-30,2023-12-03,5110.32,5.25,6.12,12.09,Cancelled,Cash,College third hour thousand front center.
54822,7219,2022-06-05,2022-06-14,4407.48,7.56,5.12,10.89,Pending,PayPal,Interesting notice oil over.
54823,2318,2024-06-09,2024-06-18,2559.38,0.99,13.64,17.97,Delivered,Credit Card,Think certainly stock American four present.
54824,8517,2022-09-14,2022-09-16,1580.05,13.74,22.25,10.17,Returned,Debit Card,Contain stay late recognize rock.
54825,1681,2022-09-26,2022-09-28,8352.44,11.54,5.99,10.92,Pending,Credit Card,Police hour spring total particular development.
54826,1739,2022-08-23,2022-08-30,2906.96,17.33,13.61,18.96,Returned,Credit Card,Throughout bill charge item pull beyond.
54827,8827,2023-11-02,2023-11-08,1755.0,2.32,24.2,10.27,Delivered,Credit Card,Security amount write fall great technology.
54828,8343,2022-05-08,2022-05-17,4283.9400000000005,24.3,6.87,19.06,Cancelled,PayPal,Response with religious network statement thousand.
54829,577,2024-05-08,2024-05-14,3147.43,18.31,11.88,8.03,Cancelled,Debit Card,Local cultural travel enter.
54830,4160,2022-10-28,2022-11-03,2149.6800000000003,23.74,16.66,16.27,Pending,PayPal,Couple none since high material wonder fight.
54831,8084,2024-03-02,2024-03-06,5148.91,9.51,17.99,15.3,Pending,Credit Card,Thank get next hard.
54832,4648,2022-05-15,2022-05-21,6761.45,7.7,15.0,8.89,Pending,Credit Card,Society performance soon last.
54833,5128,2024-10-29,2024-11-03,4786.08,9.69,12.09,17.33,Shipped,Debit Card,Price plan force city free mention everyone.
54834,1302,2024-06-04,2024-06-06,7227.639999999999,5.15,22.01,9.29,Cancelled,Credit Card,Surface way prove side morning.
54835,5777,2023-08-26,2023-09-02,2988.82,20.21,7.64,15.45,Pending,Debit Card,Today institution rate his.
54836,4775,2024-10-12,2024-10-21,2459.5899999999997,16.7,14.73,14.87,Delivered,Credit Card,Name go laugh.
54837,3194,2023-06-16,2023-06-26,4827.18,28.94,9.47,18.68,Returned,PayPal,Give subject under safe.
54838,2854,2022-10-31,2022-11-05,872.53,26.87,11.59,10.97,Delivered,Cash,Last bag debate song everything fund name.
54839,6755,2024-12-10,2024-12-16,7067.02,7.95,5.52,13.66,Returned,Credit Card,Bar fast friend authority American clear analysis.
54840,6572,2024-01-16,2024-01-26,9662.57,0.73,24.11,10.0,Pending,PayPal,Believe push across police.
54841,5297,2024-07-08,2024-07-12,356.31,0.55,12.56,5.35,Pending,Credit Card,Hot degree include establish.
54842,9560,2024-02-08,2024-02-17,3032.68,4.94,7.31,5.73,Returned,PayPal,Few institution admit property catch.
54843,8661,2022-07-19,2022-07-23,6393.660000000001,11.79,10.81,12.69,Pending,PayPal,Coach week example pattern name early drive determine.
54844,6706,2023-07-10,2023-07-12,3655.92,17.38,7.92,5.27,Delivered,PayPal,Detail south night family another.
54845,1494,2023-08-25,2023-08-30,9349.15,6.63,21.08,10.29,Shipped,Cash,Certain last over think know lay price line.
54846,8635,2023-03-08,2023-03-12,6462.0199999999995,12.55,10.79,18.24,Delivered,Debit Card,Standard necessary prepare old produce bill edge.
54847,1427,2022-02-14,2022-02-16,10734.09,29.01,14.3,7.32,Shipped,Debit Card,Policy card wonder.
54848,9055,2023-05-09,2023-05-11,3440.17,26.1,14.96,12.85,Shipped,Debit Card,Brother stay report choice here.
54849,8885,2023-10-13,2023-10-19,9730.3,18.36,13.12,11.47,Shipped,Credit Card,Wall participant wish meeting foot wonder too decade.
54850,4752,2023-12-15,2023-12-24,1962.88,20.6,22.37,10.34,Delivered,Debit Card,Loss beautiful crime quickly film walk build.
54851,1801,2023-02-03,2023-02-08,3641.65,12.41,12.68,11.57,Shipped,Cash,Use seven why project some two take.
54852,1126,2022-09-21,2022-09-28,965.55,24.27,11.69,10.55,Delivered,Cash,About test section attack current.
54853,5213,2022-02-20,2022-02-26,3931.2200000000003,16.59,15.28,18.84,Delivered,Debit Card,Old make kid Congress.
54854,224,2022-02-28,2022-03-03,4380.03,10.77,11.24,7.42,Delivered,Cash,Example human already first very seven wall speech.
54855,3056,2022-02-13,2022-02-22,697.37,29.82,23.41,6.48,Cancelled,Credit Card,Table former back level specific it despite.
54856,1118,2023-09-15,2023-09-21,5023.57,3.67,16.7,14.38,Returned,Credit Card,About stay at blood.
54857,6995,2024-09-11,2024-09-14,4657.04,29.26,13.36,12.95,Delivered,Credit Card,View traditional fill energy range draw fight four.
54858,4658,2024-01-01,2024-01-04,11832.220000000001,26.21,18.72,10.01,Pending,Debit Card,Company safe significant soon.
54859,8291,2024-07-30,2024-08-07,9085.630000000001,20.95,16.18,15.12,Returned,Debit Card,Attention by weight whom remain ability treat.
54860,5786,2022-06-11,2022-06-18,5019.24,20.48,19.48,9.29,Shipped,Credit Card,Edge never plant everyone become.
54861,1996,2023-06-19,2023-06-26,9428.349999999999,13.12,21.93,6.84,Cancelled,Debit Card,Training who game crime amount still.
54862,2581,2024-01-03,2024-01-11,7947.610000000001,10.29,5.49,12.43,Returned,PayPal,Movement end environment yourself performance home cost.
54863,8820,2024-05-20,2024-05-23,4604.98,28.06,21.62,19.57,Shipped,Cash,Big ago explain.
54864,8999,2022-03-31,2022-04-08,11478.66,27.46,14.56,19.65,Delivered,Debit Card,They sure power car decide.
54865,2591,2023-02-24,2023-03-01,3180.67,7.54,17.68,18.12,Pending,Debit Card,Laugh rock dog laugh keep.
54866,818,2023-08-17,2023-08-19,5264.62,18.62,10.07,16.96,Shipped,Cash,Describe them against interest city recognize remember.
54867,3451,2022-10-22,2022-10-24,5387.76,0.2,7.37,8.89,Cancelled,Credit Card,Night beautiful offer visit society.
54868,6195,2023-11-27,2023-12-04,7389.59,2.25,21.63,8.87,Pending,PayPal,Billion common game glass person.
54869,7081,2022-10-10,2022-10-13,5505.889999999999,17.25,5.86,17.63,Cancelled,Credit Card,Agree major degree drop inside offer thank.
